id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
713,15658852.0,Genovese,651.0,Spain,Male,41.0,1.0,124580.69,1.0,1.0,1.0,145562.4,0.0
714,15583595.0,Onochie,744.0,France,Female,32.0,10.0,0.0,2.0,0.0,0.0,124045.65,0.0
715,15692599.0,Ebelegbulam,721.0,Spain,Female,53.0,9.0,79340.95,1.0,1.0,0.0,106785.7,1.0
716,15614778.0,Onyemere,724.0,France,Male,47.0,9.0,0.0,2.0,1.0,1.0,93332.64,0.0
717,15798888.0,Chukwudi,516.0,Germany,Female,51.0,5.0,86893.28,1.0,1.0,1.0,163558.43,1.0
718,15685860.0,Chukwuemeka,653.0,Germany,Male,29.0,1.0,154586.92,1.0,1.0,0.0,179655.87,0.0
719,15672437.0,Ch'iu,659.0,Spain,Female,38.0,8.0,121440.04,1.0,1.0,0.0,181258.76,0.0
720,15612103.0,Genovesi,589.0,France,Female,36.0,5.0,0.0,2.0,1.0,1.0,107876.2,0.0
721,15768120.0,Mironova,586.0,Germany,Male,35.0,5.0,114430.18,2.0,1.0,0.0,79734.23,0.0
722,15692591.0,Chukwukere,554.0,France,Male,21.0,4.0,100755.66,1.0,0.0,0.0,152547.58,0.0
723,15658486.0,Dike,635.0,Spain,Male,31.0,3.0,0.0,1.0,1.0,0.0,71405.17,0.0
724,15578098.0,Chikwendu,794.0,Spain,Female,38.0,8.0,0.0,2.0,1.0,1.0,71492.28,0.0
725,15738785.0,T'ien,731.0,Spain,Male,34.0,6.0,0.0,1.0,0.0,1.0,121789.3,0.0
726,15792489.0,Lombardi,579.0,Germany,Male,35.0,7.0,92887.13,2.0,1.0,0.0,181204.5,0.0
727,15804002.0,Ch'eng,659.0,France,Female,38.0,2.0,0.0,2.0,1.0,1.0,70927.11,0.0
728,15791045.0,Babbage,673.0,Germany,Male,38.0,8.0,108244.82,2.0,1.0,0.0,152499.8,0.0
729,15738219.0,Chijindum,721.0,France,Female,41.0,6.0,133776.86,1.0,1.0,0.0,182055.36,0.0
730,15689671.0,Hao,684.0,Spain,Female,44.0,6.0,136658.61,1.0,1.0,0.0,82522.61,0.0
731,15765266.0,Nucci,602.0,Spain,Female,49.0,2.0,108432.88,1.0,0.0,1.0,121084.27,1.0
732,15710164.0,Tuan,748.0,France,Male,28.0,1.0,0.0,2.0,0.0,1.0,91943.94,0.0
733,15792489.0,Pagnotto,758.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,91086.73,0.0
734,15671934.0,Hsiao,636.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,83074.83,0.0
735,15607598.0,Scott,757.0,Spain,Male,39.0,1.0,0.0,2.0,1.0,1.0,187597.98,0.0
736,15608109.0,Y?,584.0,France,Female,50.0,6.0,0.0,1.0,1.0,0.0,87951.83,1.0
737,15663885.0,Chiang,651.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,146875.86,0.0
738,15772216.0,Maclean,730.0,Spain,Female,28.0,4.0,0.0,2.0,1.0,0.0,163550.58,0.0
739,15667971.0,Chukwujamuike,703.0,France,Female,32.0,9.0,0.0,2.0,0.0,0.0,149913.97,0.0
740,15583764.0,Chukwujamuike,673.0,Spain,Female,57.0,3.0,0.0,1.0,0.0,1.0,102950.79,1.0
741,15777033.0,Ku,602.0,France,Female,41.0,3.0,0.0,1.0,1.0,1.0,167984.72,1.0
742,15795519.0,Milano,596.0,France,Female,50.0,5.0,148962.46,1.0,1.0,0.0,91763.67,1.0
743,15768474.0,Fokine,590.0,France,Female,42.0,2.0,0.0,2.0,0.0,1.0,198251.52,0.0
744,15702416.0,Tsao,528.0,France,Female,26.0,1.0,0.0,1.0,1.0,0.0,112585.19,1.0
745,15737506.0,Mironova,828.0,France,Female,44.0,2.0,0.0,1.0,0.0,0.0,141896.74,0.0
746,15608968.0,Yefremov,597.0,France,Female,46.0,6.0,0.0,3.0,1.0,0.0,187911.52,1.0
747,15792077.0,Okechukwu,735.0,France,Female,39.0,4.0,0.0,2.0,0.0,0.0,27509.52,0.0
748,15766047.0,Manna,602.0,Germany,Female,71.0,3.0,112615.86,3.0,0.0,0.0,141069.88,1.0
749,15653952.0,Iqbal,748.0,Spain,Male,28.0,4.0,0.0,2.0,0.0,1.0,121789.3,0.0
750,15686885.0,Pisano,558.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,115291.86,0.0
751,15579892.0,Tien,648.0,France,Female,32.0,3.0,0.0,2.0,1.0,0.0,131662.47,0.0
752,15722212.0,Mamelu,730.0,Germany,Male,37.0,2.0,102980.44,2.0,1.0,0.0,154460.68,0.0
753,15794870.0,Nkemjika,659.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,18082.06,0.0
754,15672930.0,Smith,718.0,France,Female,51.0,7.0,105961.68,1.0,1.0,0.0,140134.43,1.0
755,15772532.0,Onyemauchechukwu,635.0,France,Male,26.0,9.0,0.0,2.0,1.0,0.0,115611.97,0.0
756,15768219.0,Chikelu,751.0,Germany,Female,39.0,7.0,131160.85,1.0,1.0,0.0,112946.67,1.0
757,15633650.0,Onyekachi,712.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,123880.19,0.0
758,15741629.0,Chukwuemeka,593.0,Spain,Female,55.0,3.0,0.0,1.0,1.0,0.0,147955.91,1.0
759,15682467.0,Yobachi,648.0,Spain,Male,33.0,1.0,0.0,2.0,1.0,0.0,163587.9,0.0
760,15593601.0,Ts'ui,537.0,Germany,Female,46.0,9.0,137728.24,2.0,1.0,1.0,91565.93,0.0
761,15737194.0,Hsia,766.0,France,Female,46.0,2.0,0.0,2.0,1.0,0.0,136983.77,0.0
762,15808960.0,Hsiung,682.0,Spain,Female,38.0,4.0,0.0,2.0,1.0,1.0,180345.44,0.0
763,15635141.0,Shih,667.0,Spain,Male,35.0,0.0,0.0,2.0,1.0,1.0,80552.11,0.0
764,15803764.0,Whitehead,597.0,France,Male,31.0,3.0,124586.93,1.0,0.0,1.0,142400.27,0.0
765,15780128.0,Galkin,631.0,France,Male,27.0,6.0,0.0,1.0,1.0,0.0,146738.83,0.0
766,15642725.0,O'Sullivan,637.0,Spain,Male,39.0,7.0,0.0,2.0,1.0,0.0,93883.53,0.0
767,15642715.0,Onyemachukwu,811.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,142911.99,0.0
768,15584749.0,Milani,715.0,Germany,Female,51.0,1.0,123871.05,1.0,1.0,0.0,23305.01,1.0
769,15651581.0,Chien,652.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,172749.4,0.0
770,15744553.0,Mazzi,683.0,France,Male,26.0,6.0,0.0,1.0,0.0,0.0,131886.46,0.0
771,15800215.0,P'an,715.0,France,Female,46.0,6.0,0.0,2.0,1.0,0.0,141242.57,0.0
772,15694566.0,Onyemachukwu,696.0,Spain,Female,29.0,4.0,0.0,2.0,1.0,0.0,88890.05,0.0
773,15687079.0,Oguejiofor,706.0,France,Female,29.0,5.0,0.0,1.0,0.0,0.0,177670.57,0.0
774,15602572.0,Ch'iu,718.0,Germany,Female,32.0,1.0,103909.86,2.0,1.0,1.0,133020.9,0.0
775,15681627.0,Chuang,545.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,125962.02,0.0
776,15653347.0,Liao,748.0,France,Female,48.0,4.0,0.0,2.0,1.0,1.0,179861.79,1.0
777,15651336.0,Tsao,649.0,France,Male,39.0,3.0,122028.65,1.0,1.0,0.0,155846.69,0.0
778,15802758.0,Onyemere,751.0,France,Female,31.0,4.0,0.0,2.0,0.0,0.0,132870.15,0.0
779,15638989.0,Chukwubuikem,649.0,Germany,Male,49.0,8.0,137714.25,1.0,1.0,0.0,171768.76,1.0
780,15621435.0,Chien,591.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,65618.01,0.0
781,15655952.0,Ch'ien,745.0,France,Male,36.0,8.0,0.0,3.0,0.0,0.0,180598.66,1.0
782,15574296.0,Hsia,613.0,Germany,Female,56.0,6.0,122314.5,1.0,1.0,0.0,172363.41,1.0
783,15803378.0,L?,648.0,Germany,Female,53.0,0.0,115930.87,1.0,1.0,0.0,140133.47,1.0
784,15572022.0,Chienezie,725.0,France,Male,29.0,7.0,122773.5,2.0,1.0,0.0,90876.95,0.0
785,15634551.0,Chidubem,565.0,Germany,Male,51.0,0.0,131411.76,2.0,1.0,0.0,177719.88,1.0
786,15645271.0,Onyemachukwu,693.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,131736.23,0.0
787,15637169.0,T'ien,583.0,France,Male,40.0,7.0,0.0,2.0,0.0,1.0,170347.1,0.0
788,15690731.0,K?,682.0,Spain,Male,41.0,2.0,0.0,2.0,1.0,1.0,143022.31,0.0
789,15656613.0,Yudin,705.0,France,Female,35.0,3.0,0.0,2.0,0.0,0.0,178291.09,0.0
790,15645323.0,Milanesi,696.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,181543.67,0.0
791,15659098.0,Chinomso,597.0,France,Female,37.0,9.0,103772.91,1.0,1.0,0.0,116046.22,0.0
792,15758856.0,Chienezie,807.0,France,Male,32.0,8.0,0.0,2.0,1.0,0.0,19834.32,0.0
793,15576304.0,P'eng,696.0,France,Female,46.0,1.0,132876.23,1.0,0.0,0.0,44965.44,0.0
794,15703541.0,P'eng,613.0,France,Male,25.0,0.0,0.0,1.0,1.0,1.0,137037.97,0.0
795,15763625.0,Hsia,772.0,France,Female,37.0,6.0,0.0,1.0,1.0,0.0,51387.1,0.0
796,15642934.0,Ch'ien,663.0,Germany,Female,48.0,4.0,102290.56,1.0,1.0,1.0,140763.17,1.0
797,15628893.0,Tien,597.0,France,Male,36.0,1.0,122950.92,1.0,1.0,1.0,185827.74,0.0
798,15782390.0,K?,646.0,France,Male,36.0,6.0,0.0,2.0,1.0,1.0,169952.82,0.0
799,15772632.0,Hs?eh,752.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,85522.84,0.0
800,15801296.0,Onio,611.0,France,Female,28.0,3.0,0.0,2.0,0.0,1.0,94739.2,0.0
801,15773792.0,Haddon,757.0,Germany,Male,32.0,1.0,132741.1,2.0,1.0,0.0,138880.24,0.0
802,15605968.0,O'Donnell,705.0,Germany,Male,56.0,7.0,96947.58,1.0,1.0,1.0,141558.04,1.0
803,15783615.0,Nwora,724.0,Spain,Male,39.0,4.0,0.0,2.0,1.0,0.0,51117.06,0.0
804,15598892.0,Ozoemena,652.0,France,Female,63.0,8.0,147751.75,1.0,0.0,0.0,12149.06,1.0
805,15686539.0,Nucci,842.0,Germany,Male,39.0,1.0,135842.89,1.0,0.0,1.0,82867.55,1.0
806,15791842.0,P'eng,753.0,France,Male,36.0,9.0,0.0,2.0,0.0,0.0,94949.84,0.0
807,15607874.0,Kao,446.0,France,Male,34.0,6.0,51522.75,1.0,1.0,0.0,84872.66,0.0
808,15617134.0,Milne,652.0,France,Male,31.0,9.0,0.0,2.0,1.0,0.0,88827.67,0.0
809,15778944.0,Ch'ien,683.0,France,Male,33.0,8.0,166824.59,2.0,1.0,0.0,181224.56,0.0
810,15592389.0,Milanesi,711.0,France,Male,41.0,2.0,151855.33,1.0,1.0,1.0,74846.67,0.0
811,15702789.0,Hsia,726.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,95625.03,0.0
812,15682914.0,Ch'ien,658.0,France,Female,42.0,4.0,0.0,3.0,1.0,0.0,187905.12,1.0
813,15780124.0,Lucchesi,651.0,France,Female,42.0,8.0,0.0,2.0,0.0,0.0,147545.65,0.0
814,15738889.0,Yudina,697.0,France,Male,26.0,8.0,125832.2,1.0,1.0,1.0,150242.44,0.0
815,15633378.0,Ch'iu,744.0,France,Female,34.0,5.0,0.0,2.0,1.0,1.0,91055.36,0.0
816,15605072.0,Chiang,635.0,Spain,Male,44.0,7.0,0.0,2.0,1.0,1.0,181893.31,0.0
817,15631072.0,Y?,803.0,Germany,Female,71.0,1.0,130461.02,1.0,0.0,0.0,121151.1,1.0
818,15738219.0,Chiedozie,645.0,France,Male,30.0,3.0,0.0,2.0,1.0,1.0,183868.01,0.0
819,15576022.0,Nwankwo,594.0,Spain,Female,34.0,5.0,115895.22,1.0,1.0,0.0,15378.91,0.0
820,15787597.0,Nnonso,646.0,France,Female,29.0,1.0,0.0,2.0,1.0,1.0,122639.73,0.0
821,15705953.0,Hsieh,613.0,Germany,Male,40.0,4.0,169312.13,1.0,0.0,0.0,136859.55,0.0
822,15730287.0,Nwachukwu,687.0,France,Female,32.0,4.0,0.0,2.0,1.0,1.0,164073.72,0.0
823,15694518.0,Udegbunam,635.0,France,Male,31.0,4.0,137852.96,1.0,1.0,1.0,121894.31,0.0
824,15736043.0,K?,687.0,Spain,Female,28.0,6.0,0.0,1.0,1.0,1.0,182055.36,0.0
825,15792328.0,Milani,682.0,France,Male,33.0,6.0,134740.24,1.0,1.0,0.0,164081.32,0.0
826,15726234.0,Ts'ao,678.0,France,Female,31.0,7.0,121498.56,1.0,1.0,0.0,160810.85,0.0
827,15783338.0,O'Donnell,752.0,Germany,Female,27.0,5.0,130170.82,1.0,1.0,1.0,137028.51,0.0
828,15757837.0,Fanucci,604.0,Spain,Female,32.0,8.0,0.0,2.0,1.0,0.0,179908.71,0.0
829,15707962.0,Hs?,850.0,France,Female,38.0,1.0,0.0,2.0,0.0,0.0,10908.33,0.0
830,15807961.0,H?,555.0,France,Female,37.0,4.0,0.0,2.0,1.0,0.0,137961.41,0.0
831,15616172.0,Onyekachukwu,674.0,France,Male,42.0,6.0,0.0,2.0,1.0,1.0,44351.77,0.0
832,15624592.0,Zuyeva,593.0,Spain,Male,47.0,6.0,0.0,1.0,1.0,0.0,142223.94,1.0
833,15733476.0,Chikezie,683.0,Germany,Female,31.0,5.0,129855.32,2.0,1.0,0.0,44205.95,0.0
834,15589969.0,P'eng,692.0,France,Male,35.0,1.0,0.0,2.0,1.0,0.0,115650.63,0.0
835,15606901.0,H?,773.0,France,Female,38.0,6.0,0.0,2.0,1.0,1.0,60428.47,0.0
836,15574886.0,Mazzanti,712.0,Germany,Male,37.0,3.0,128768.42,2.0,1.0,1.0,180598.86,0.0
837,15675501.0,Ebelechukwu,633.0,Spain,Female,67.0,2.0,0.0,2.0,1.0,1.0,104719.43,0.0
838,15690526.0,Ikedinachukwu,545.0,Spain,Female,34.0,5.0,0.0,2.0,1.0,0.0,161428.25,0.0
839,15648858.0,Gannon,706.0,France,Male,50.0,6.0,0.0,1.0,0.0,1.0,187632.22,1.0
840,15751177.0,P'eng,735.0,France,Male,44.0,5.0,0.0,3.0,1.0,1.0,47848.56,1.0
841,15774727.0,T'ien,645.0,France,Male,38.0,2.0,0.0,2.0,1.0,0.0,131363.57,0.0
842,15651369.0,Obialo,594.0,France,Male,28.0,7.0,0.0,2.0,1.0,0.0,79434.41,0.0
843,15647099.0,Mancini,650.0,France,Male,35.0,5.0,0.0,2.0,0.0,0.0,57517.71,0.0
844,15665438.0,Y?,616.0,France,Male,28.0,6.0,0.0,2.0,1.0,1.0,187980.21,0.0
845,15757607.0,P'an,719.0,Spain,Male,39.0,9.0,0.0,2.0,0.0,1.0,177092.16,0.0
846,15571586.0,Nkemdirim,603.0,France,Male,32.0,3.0,0.0,2.0,1.0,0.0,88890.75,0.0
847,15747458.0,Chidubem,576.0,France,Male,28.0,4.0,111098.85,1.0,1.0,0.0,102999.33,0.0
848,15659820.0,P'eng,714.0,Germany,Male,29.0,1.0,134760.21,2.0,1.0,1.0,46884.1,0.0
849,15771742.0,P'eng,684.0,France,Male,36.0,2.0,98955.87,1.0,0.0,1.0,123583.85,0.0
850,15582335.0,Kao,594.0,France,Male,38.0,5.0,0.0,2.0,0.0,0.0,49508.83,0.0
851,15694859.0,Chukwujekwu,596.0,France,Male,27.0,6.0,0.0,2.0,1.0,1.0,105983.09,0.0
852,15762228.0,Ch'en,582.0,France,Female,32.0,7.0,0.0,1.0,1.0,0.0,187776.49,0.0
853,15683521.0,Nwachinemelu,602.0,France,Male,38.0,9.0,0.0,2.0,0.0,0.0,147930.46,1.0
854,15771483.0,Shih,599.0,Spain,Female,48.0,1.0,0.0,1.0,1.0,0.0,125440.11,1.0
855,15756475.0,H?,642.0,France,Male,38.0,2.0,130830.22,1.0,1.0,0.0,157567.37,0.0
856,15651823.0,Uchechukwu,686.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,141872.36,0.0
857,15581036.0,Hsiung,675.0,Germany,Male,34.0,8.0,125167.02,2.0,1.0,0.0,104076.51,0.0
858,15671789.0,Smith,687.0,France,Male,31.0,6.0,0.0,2.0,1.0,0.0,115227.02,0.0
859,15756824.0,Hs?,684.0,France,Male,26.0,0.0,0.0,1.0,1.0,1.0,199104.52,0.0
860,15716284.0,Ts'ui,487.0,France,Male,31.0,8.0,0.0,2.0,1.0,1.0,166650.9,0.0
861,15729359.0,O'Loghlen,659.0,France,Female,36.0,1.0,0.0,2.0,1.0,0.0,115676.61,1.0
862,15752984.0,Chukwudi,583.0,Germany,Female,33.0,3.0,109922.61,1.0,1.0,1.0,187816.59,0.0
863,15793070.0,Sun,593.0,France,Female,22.0,7.0,0.0,2.0,1.0,0.0,57932.83,0.0
864,15801767.0,Onyekachukwu,783.0,Spain,Male,33.0,2.0,153058.64,2.0,0.0,0.0,92983.44,0.0
865,15729954.0,Piazza,679.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,177896.92,0.0
866,15724161.0,Hsieh,677.0,France,Male,27.0,9.0,0.0,2.0,1.0,1.0,170518.83,0.0
867,15774727.0,Yobachi,724.0,France,Female,28.0,2.0,0.0,2.0,0.0,0.0,156774.94,0.0
868,15682575.0,Chiu,574.0,Germany,Female,39.0,3.0,133705.74,2.0,0.0,0.0,108841.83,0.0
869,15797964.0,Ojiofor,682.0,France,Female,38.0,8.0,0.0,2.0,1.0,0.0,138344.7,0.0
870,15615126.0,Ch'iu,729.0,France,Female,33.0,1.0,0.0,1.0,0.0,0.0,66548.58,1.0
871,15637324.0,P'an,587.0,Spain,Male,40.0,4.0,0.0,2.0,1.0,0.0,105890.55,0.0
872,15572265.0,Macdonald,706.0,France,Female,22.0,9.0,0.0,2.0,0.0,0.0,122925.44,0.0
873,15671387.0,Genovesi,516.0,France,Male,26.0,7.0,0.0,2.0,1.0,0.0,172497.73,0.0
874,15595937.0,Molineux,681.0,France,Female,29.0,9.0,0.0,2.0,1.0,1.0,136050.44,0.0
875,15779915.0,Hsueh,516.0,France,Female,56.0,1.0,0.0,1.0,1.0,0.0,11199.04,1.0
876,15737489.0,Nnaife,628.0,France,Male,46.0,1.0,0.0,2.0,0.0,1.0,12761.16,0.0
877,15702298.0,Nnamdi,584.0,Spain,Male,33.0,3.0,0.0,2.0,1.0,0.0,90860.97,0.0
878,15665956.0,Shih,554.0,France,Female,43.0,4.0,0.0,2.0,1.0,1.0,113868.4,0.0
879,15602845.0,Burdekin,682.0,France,Male,40.0,8.0,0.0,2.0,1.0,0.0,134435.82,0.0
880,15654870.0,Nnonso,667.0,France,Male,37.0,10.0,0.0,2.0,1.0,0.0,143614.01,0.0
881,15743016.0,Nwabugwu,826.0,France,Male,38.0,5.0,96399.31,1.0,0.0,1.0,150944.31,0.0
882,15730397.0,Pisano,695.0,France,Female,40.0,4.0,0.0,1.0,1.0,0.0,125518.32,0.0
883,15604891.0,Ch'ien,619.0,Spain,Male,40.0,9.0,121521.33,1.0,0.0,0.0,93524.19,0.0
884,15795895.0,Zetticci,531.0,France,Male,41.0,2.0,0.0,2.0,1.0,1.0,179689.05,0.0
885,15565701.0,Mazzanti,581.0,France,Female,34.0,1.0,0.0,2.0,1.0,0.0,131710.59,0.0
886,15717138.0,Nwokezuike,614.0,France,Female,35.0,6.0,0.0,2.0,1.0,0.0,182692.8,0.0
887,15707139.0,Chiawuotu,637.0,France,Female,29.0,5.0,0.0,2.0,1.0,0.0,91086.71,0.0
888,15792250.0,Chibugo,754.0,France,Male,43.0,9.0,108019.27,1.0,1.0,1.0,85733.33,0.0
889,15654060.0,Chidozie,670.0,France,Male,38.0,6.0,169902.92,1.0,1.0,1.0,82522.61,0.0
890,15732674.0,Nnaife,732.0,Germany,Female,32.0,3.0,153722.47,2.0,0.0,1.0,171552.02,0.0
891,15630106.0,Nwokezuike,633.0,Spain,Male,34.0,8.0,0.0,2.0,1.0,1.0,163736.09,0.0
892,15644496.0,Chukwujamuike,741.0,Spain,Male,38.0,1.0,124995.98,1.0,1.0,1.0,104610.86,0.0
893,15643438.0,Zetticci,663.0,Spain,Male,57.0,6.0,0.0,1.0,1.0,0.0,93739.71,1.0
894,15642098.0,DeRose,749.0,France,Female,56.0,3.0,0.0,1.0,1.0,0.0,177737.07,1.0
895,15588839.0,Teng,741.0,France,Female,38.0,9.0,0.0,2.0,1.0,1.0,122268.75,0.0
896,15692991.0,Chikere,751.0,France,Male,48.0,10.0,0.0,2.0,1.0,0.0,64872.55,0.0
897,15581282.0,Nwabugwu,713.0,Spain,Female,29.0,4.0,0.0,2.0,0.0,1.0,142516.35,0.0
898,15706464.0,Omeokachie,582.0,Spain,Female,50.0,7.0,98683.47,1.0,1.0,1.0,70783.61,0.0
899,15697028.0,Trevisani,616.0,Spain,Female,60.0,3.0,0.0,1.0,1.0,0.0,151333.43,1.0
900,15651802.0,Onwumelu,679.0,France,Male,30.0,3.0,0.0,2.0,1.0,1.0,93716.38,0.0
901,15683955.0,Chiazagomekpere,651.0,France,Female,37.0,9.0,0.0,2.0,1.0,1.0,183584.11,0.0
902,15754577.0,Manna,635.0,France,Female,28.0,8.0,151739.65,1.0,0.0,0.0,122221.67,0.0
903,15595937.0,Frolov,703.0,France,Male,46.0,1.0,102773.2,1.0,1.0,0.0,180622.02,0.0
904,15742378.0,Ch'iu,677.0,Spain,Male,30.0,2.0,0.0,2.0,1.0,0.0,53784.22,0.0
905,15703037.0,H?,634.0,France,Male,32.0,0.0,90537.16,1.0,1.0,1.0,1843.24,0.0
906,15764314.0,Tsao,615.0,France,Male,34.0,5.0,0.0,1.0,1.0,0.0,79078.91,0.0
907,15643359.0,Genovese,739.0,Germany,Female,33.0,5.0,131698.57,1.0,1.0,0.0,163989.66,1.0
908,15671172.0,Iloerika,738.0,Spain,Male,33.0,9.0,0.0,2.0,1.0,0.0,161064.29,0.0
909,15674868.0,Lo Duca,774.0,France,Male,32.0,10.0,0.0,2.0,1.0,0.0,176692.65,0.0
910,15668943.0,Hsieh,539.0,Germany,Female,47.0,5.0,95829.13,1.0,1.0,0.0,93783.0,1.0
911,15793345.0,Manna,569.0,Germany,Female,39.0,7.0,128743.8,1.0,1.0,0.0,173878.87,0.0
912,15641685.0,Mazzanti,621.0,France,Female,39.0,4.0,127837.92,1.0,0.0,1.0,53437.1,0.0
913,15677908.0,Kao,613.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,85516.37,0.0
914,15691840.0,Kisch,807.0,Spain,Female,35.0,9.0,0.0,1.0,1.0,1.0,178067.33,0.0
915,15772650.0,Sagese,732.0,France,Female,47.0,7.0,0.0,1.0,0.0,0.0,149535.97,1.0
916,15704910.0,Hs?,678.0,Germany,Male,37.0,1.0,142871.27,2.0,0.0,1.0,113950.51,0.0
917,15577078.0,Fanucci,619.0,Spain,Female,37.0,2.0,0.0,2.0,1.0,0.0,180716.1,0.0
918,15580146.0,H?,581.0,Germany,Male,36.0,4.0,76656.4,1.0,1.0,1.0,157549.6,0.0
919,15672091.0,Brown,757.0,France,Male,30.0,1.0,0.0,2.0,1.0,0.0,147797.54,0.0
920,15585067.0,Fanucci,593.0,Spain,Female,45.0,1.0,0.0,2.0,1.0,1.0,157891.86,0.0
921,15798424.0,Ikedinachukwu,587.0,France,Male,36.0,7.0,0.0,2.0,1.0,1.0,78915.68,0.0
922,15757559.0,Mazzanti,613.0,Spain,Female,27.0,1.0,0.0,1.0,1.0,0.0,41967.03,0.0
923,15794870.0,Yobanna,526.0,France,Male,35.0,3.0,0.0,1.0,1.0,1.0,175722.31,1.0
924,15693817.0,Kao,709.0,Spain,Female,52.0,1.0,0.0,1.0,1.0,0.0,173599.38,1.0
925,15682355.0,Chidumaga,708.0,Germany,Female,46.0,1.0,97445.4,1.0,1.0,1.0,131173.9,1.0
926,15592707.0,Toscani,682.0,France,Female,49.0,4.0,0.0,1.0,1.0,0.0,48357.9,1.0
927,15709928.0,Maclean,627.0,Spain,Female,29.0,6.0,0.0,2.0,0.0,0.0,161388.22,0.0
928,15665168.0,Nwabugwu,667.0,France,Male,37.0,4.0,166909.2,1.0,0.0,1.0,87834.24,0.0
929,15628298.0,Onwuemelie,633.0,Spain,Male,50.0,4.0,0.0,1.0,1.0,0.0,160529.71,1.0
930,15707962.0,Chienezie,717.0,France,Male,26.0,7.0,0.0,2.0,1.0,1.0,90877.76,0.0
931,15706071.0,Onyeorulu,684.0,France,Male,41.0,2.0,0.0,2.0,1.0,0.0,73686.75,0.0
932,15723489.0,Tuan,588.0,France,Female,38.0,0.0,141546.36,1.0,1.0,0.0,36405.4,0.0
933,15606436.0,Ojiofor,749.0,Germany,Female,57.0,2.0,132796.04,2.0,1.0,1.0,172097.4,1.0
934,15652084.0,Akabueze,639.0,France,Female,47.0,3.0,0.0,1.0,1.0,0.0,24765.53,1.0
935,15581840.0,Y?,602.0,Spain,Female,36.0,9.0,0.0,1.0,1.0,1.0,137763.93,1.0
936,15746664.0,Dickson,759.0,Germany,Female,37.0,1.0,128760.32,1.0,1.0,0.0,72758.65,1.0
937,15725509.0,Tien,607.0,Germany,Male,39.0,7.0,72787.93,2.0,0.0,0.0,47795.43,0.0
938,15654891.0,Chibugo,758.0,Germany,Male,39.0,8.0,114193.24,1.0,1.0,0.0,90162.35,1.0
939,15596914.0,Hsiao,850.0,Spain,Female,40.0,4.0,0.0,1.0,1.0,0.0,100862.36,1.0
940,15586880.0,Nwokezuike,701.0,Spain,Male,34.0,1.0,145980.23,1.0,1.0,0.0,162694.69,0.0
941,15708505.0,Uvarova,592.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,1.0,121151.1,0.0
942,15794468.0,Ch'ien,718.0,France,Male,31.0,8.0,144470.41,1.0,1.0,0.0,51670.82,0.0
943,15766137.0,Mancini,695.0,France,Male,43.0,7.0,0.0,2.0,1.0,1.0,90162.35,0.0
944,15576094.0,Ch'eng,599.0,Spain,Male,35.0,0.0,0.0,2.0,1.0,0.0,152883.95,0.0
945,15577514.0,Brown,660.0,Spain,Male,29.0,9.0,0.0,1.0,1.0,1.0,134417.31,0.0
946,15596713.0,Zikoranachidimma,564.0,France,Male,47.0,8.0,0.0,2.0,1.0,1.0,119969.99,0.0
947,15602851.0,Chidubem,733.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,103914.4,0.0
948,15614878.0,Chineze,537.0,France,Female,43.0,3.0,133550.67,1.0,0.0,1.0,110887.14,1.0
949,15695499.0,Chineze,733.0,France,Female,35.0,7.0,0.0,1.0,1.0,0.0,126565.85,1.0
950,15750867.0,K'ung,754.0,France,Female,51.0,8.0,0.0,2.0,1.0,1.0,141533.19,0.0
951,15789865.0,Lai,648.0,France,Female,39.0,7.0,160541.0,1.0,0.0,0.0,73562.05,0.0
952,15608701.0,Logue,740.0,France,Male,29.0,5.0,0.0,1.0,0.0,1.0,146041.45,0.0
953,15632826.0,Yefremova,651.0,France,Male,40.0,3.0,0.0,2.0,0.0,1.0,140166.95,0.0
954,15756471.0,Milani,591.0,France,Male,38.0,5.0,0.0,1.0,1.0,0.0,141756.32,0.0
955,15582841.0,Milani,707.0,France,Male,37.0,9.0,0.0,2.0,0.0,1.0,181224.56,0.0
956,15658890.0,Genovesi,625.0,Germany,Male,51.0,3.0,118890.81,1.0,1.0,0.0,122580.48,1.0
